modele,Variable,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164
ACCESS-ESM1-5,tas_r1i1p1f1_ano,1.0236064414013244,0.4447345367848192,-0.9713745524724671,-1.1759666699550497,-0.6149043013616535,-1.0542504094039045,-0.35789559462906256,0.028824393938454772,-1.0031126400456736,-0.4449174396078395,-0.0628211857535577,-0.24000482089978106,-0.9836569709077732,-1.0679043164537965,-0.7534376138052371,-0.07788139226885611,-0.18075960896001855,-0.23383247673888893,-0.2751872443687251,-0.03229849613602298,0.19872978583765408,0.7771343535421587,-0.6779644681595196,-0.3317630013798303,0.3085005849590542,-0.8762480504338372,-0.14496243362265257,-0.6134751266909853,0.4405795246712438,0.060410566324103715,-0.9858732852630412,-0.9697924137752628,-1.9850943760778352,-1.1470343221888863,-0.7533887707120842,0.05827087803713853,-2.097318900338423,-1.284721815749003,0.11828023879979617,-0.17886209616830365,1.3293814363469263,1.1852761036959707,1.0793519744536801,0.30705196559577835,-0.3615443451385799,-0.8014613112961386,-0.23064543732615755,-0.05876181057035022,-1.4655689591815957,-0.18642887777144362,-0.2120773086528772,0.5487899512614921,-0.3500554529138772,-0.38353592380653245,-0.10128227854935243,-0.01707446611667791,0.8508569037636206,-0.3737379118972832,0.884873713181522,-0.18938643630998578,-0.35093936585755087,0.5573248363938794,0.007654079327049167,-0.3311032157011878,0.4001290020528535,-0.10552522844714778,-0.8026627701085384,0.9029810969485488,0.7700241119530922,0.7840410625335993,0.799567708213036,0.6290370229661332,0.3670925559438337,-0.32248025204993674,-0.28392340107264896,0.0666585008214211,-0.04901771928901795,-1.749211284719762,-0.2118389253431715,-0.5281710789962217,-0.836279694005363,-1.195833788078489,-0.6245222742288747,-0.18257039755236007,0.017727105138876112,0.3456617431020974,-0.05263955371374086,-0.13668897166644034,0.4627873783908288,0.43088147928773185,-0.1905667126292496,0.1359405866800153,0.8433951760706822,-0.22343045139332682,-0.5259842614009316,-0.8552477054037717,-0.23369797671710615,-0.1440697716246875,0.01797862746174557,-0.3901519062309736,-0.3181697376640706,0.2857937829383263,-0.2707933265229429,0.46048705305109167,-0.9526110158416347,-0.8107440054540692,0.5245063909475655,-0.7267706703575254,-0.9040981564107499,-0.3375416057405302,0.5089607434413908,0.6262822769136297,-0.69482809448507,-0.5512384812945755,-1.2826684225981015,-0.9423902345645999,-2.1938426183901543,-1.7508990262179993,-0.20450135738465458,-0.08090010455771876,-0.1385242672962475,-1.0169917657856777,-0.799879309838216,0.17010746679977143,-1.696321561066421,-2.2399007768597388,-2.2274225595484425,-1.3896040239991205,-1.1244554886107812,-2.008115709066073,-2.0090305069525183,-2.122498547586728,-2.3893327440838967,-2.298985603005999,-2.462495505696334,-2.2288638834444074,-3.489058899284437,-2.1099006306493497,-2.4054951981958967,-1.9621874979538925,-1.0690720856171787,-1.4149309815528686,-1.9754472339595344,-2.522043491888332,-1.6160968855675342,-2.878625933983113,-2.7708132443175524,-2.016742568599616,-1.8301743460047022,-1.4166502757408548,-2.1795911779596073,-2.8037670085289887,-3.22288297135712,-3.0671166242666166,-2.7645546743364635,-1.4641491402705893,-1.3867603830088981,-2.076620823349616,-2.1538221062700855,-1.8592532607888164,-2.843472135936648,-1.9154196209990355,-1.800209484425174,-0.4264118855453514,-0.5684383613729086
ACCESS-ESM1-5,tas_r2i1p1f1_ano,-0.7016734616567735,0.18877491099175156,1.4991893532096239,0.7216171626459198,0.8686226725132787,0.4716468861509545,0.7728115904494409,1.0155019008068966,-0.012784917425911257,-0.981929562402262,0.01720144688013668,-1.1523141316682888,-1.4906836877399618,-0.12664448408781967,-1.0451538961621918,-0.40273682368372615,-0.13116193911438243,-1.9259187835189868,-1.2527203726412743,-0.08743126272021844,-0.6816571695824626,0.1427186676707096,-0.35325711356281575,0.514335334250644,0.8572967888355872,-0.11109302267235321,0.0159608284172826,0.2521448307275587,0.3482918159668868,0.6279704556357182,0.05634055211463778,-0.4635109458247664,-1.3542353942456784,-0.566525371547358,-0.5584325159186068,-0.9354816848722269,-0.8336749063497789,-0.6495009703491846,-1.0313602190281292,0.165094893619895,0.1527274550998974,-1.5416887697792372,-0.7955910629278047,-0.7974090305897424,0.443526315918815,0.7903174569465898,1.149779903042416,1.800206133558061,1.1060075417357975,-0.012633332899490032,-0.8545045828118157,-1.2261037189868822,-1.3478613103474253,-0.6738775561192526,-0.9012682277592378,-0.8102189586442575,-0.7307335194108433,-1.0221011507700613,-1.2895063417698673,-0.002141616952075514,-0.08100459144546117,-0.2906340963063941,-0.11883817044392846,-1.5338717837535838,-1.1582858451821447,-0.9130616737504427,0.3137535310843704,-0.09875120626521021,-0.1516948003591447,-0.43706108155611534,-1.75748087265189,-1.0230639091820968,-0.7948945396354258,-0.9435532795037854,-1.4863128988482657,-0.28824236144480786,-0.9768457553519304,-1.0002994079128682,-2.0577717379756857,-1.5620912959586064,-1.2963876819827693,-0.46872751876868285,0.3667629120606745,-0.8751455753919901,-0.04303206367013065,-1.0076151980437078,-0.8017628189855185,-0.060588947091998635,-0.5684513209000034,-0.5907731965931642,-0.4255002815011348,-0.5464709188572736,0.6869234649789917,-0.008941170773784795,-0.4622824396677293,0.09604208057214143,-0.7547364038427705,-1.8959824407534238,-0.4698967162802554,-1.6722039972149714,-0.8966899371869893,-1.3230992147040035,-1.7122753584821355,-1.7895143056352407,-1.4173880542177766,-2.3144554303237372,-2.267494731546656,-2.6465237874305276,-1.6848082728515608,-0.8598154672427335,-1.834977537116374,-1.2826737348257773,-0.04078924705194432,-0.5559849345546318,-1.1636474574605988,-0.06727252719182128,-0.3022774653649572,-0.5212790428068963,-0.3190560367893487,-1.63122109884476,-2.0237684014520014,-2.474149036104245,-2.2456972834486133,-0.35419602373937464,-0.6892067205108388,-1.8485628279473383,-1.9461794861706392,-2.1923390896554364,-1.0030626365940225,-1.5309104834891551,-2.3283945224358455,-1.2352512903799888,-1.3661159748778782,-1.8031556602248848,-1.0649181282056754,-2.242143994315705,-1.278403538222476,-0.2664025708579432,-0.1747793980318175,-1.7478839044607748,-2.4007257986108193,-2.299323871855189,-1.666621048353386,-1.3587085634120513,-2.2589856141376994,-2.3750317895600497,-1.5934049568431359,-1.9283201168100088,-2.7530836949523967,-1.958605936354655,-1.7914621712819263,-1.3023363324676491,-1.4906390740349003,-1.2035209889813392,-1.542174784258252,-2.9029418414229706,-1.7760241415398874,-2.376997224856956,-0.9985758397026194,-0.6637784126740435,-1.081399968227999,-1.263906951397802,-0.869804109196759,-0.7505472527214506,-0.4704100205944085
ACCESS-ESM1-5,tas_r3i1p1f1_ano,-0.20371988578307018,0.5676502051733456,-0.12976025104951477,0.7546186800962785,0.6938074629845782,1.0808010729922903,0.23327988986034642,0.455966353269738,-0.9039542077176852,-0.3873339903586277,-0.38299032330871285,0.4593980727876064,0.5343511100738646,0.1766626613292087,0.28401247035018473,0.7331899031057139,-0.17195921513546858,-0.5685725299697321,0.10058690466061701,-0.09300508803173863,1.081314099616197,-0.437678119988768,0.3499370638643254,1.3799025958410343,0.6010367822664758,-0.08042908970000341,0.04532087282245637,-0.32891850349776824,-0.11756339081717207,0.44844621213448776,-0.020161250948647378,0.40535622892292145,-0.17505040446441517,-0.8255395475910156,-1.421510420984479,-1.6167074838497526,-1.4405507848946895,-0.7710317750759991,0.5461461010611022,0.6372801271196014,1.6392629500757439,-0.03441511441951989,0.23973327936988467,-0.5391224948979582,0.7150791497591128,0.20615805003109353,0.26128581739650847,-0.3563065966773722,-0.2254952146711962,0.9680583358534824,1.480096584954268,0.21549291615230795,0.3745708722650515,-1.5949495271755247,-0.20782202431076904,0.5910966558301705,-0.1815622077958209,-1.9756410741720163,-0.4105004224562348,-0.08453042329779446,-0.7829748330279807,-0.7847037579707673,-0.9422327244034845,-1.0861974195115598,-2.1515526122394455,-1.501354642117895,-1.4694598772129526,-1.62577311124049,-2.1667542798571073,-2.486357765956715,-1.1053180804758609,-0.9303151920122148,-1.4747339382334623,-0.8177436444456959,-0.9239113950874834,-0.5921045392855627,-0.7759389176215883,-0.4153028015877653,-0.8075345435576811,-0.39809125938540457,-1.4046020190704736,-0.13168425142011161,0.0934727979635456,-0.3139941576149525,-0.3641675957397063,0.21682465119869626,0.3275359137746608,-0.4188596388702398,-1.5091765188581596,-1.4126843469209494,-0.23346691679907824,-0.7649391954729109,-0.5972588299613893,-0.3889281063998162,-0.2925373141970338,-0.7982680500893529,0.13997567050305348,-0.5004487660695897,-1.9583262051171266,-0.9483833788490634,-0.5764651257214924,-1.1773053501175477,-0.6939258900870936,0.39664907015012696,-1.3852717038737326,-1.5785677975874688,-0.777538597097724,-0.8373805304747437,0.15430218271645313,-0.7064112160403032,-0.5006742627604465,0.00904084870419093,-0.852868409584413,-0.5880582261595834,-0.41079480712149674,-1.1299335865520097,-1.1875779881770012,-0.5139590709329227,0.45098072875464634,-1.333501044834284,-0.16662028928855224,-1.2652831140030545,-0.8279754169528949,-0.8780041269300277,-1.0806068891686262,-1.3007508125090095,-0.8028940711114656,-2.334784970619777,-2.527510437889627,-2.5756585804852543,-2.7159972528237546,-2.133206689196701,-1.7003130032119207,-1.6536355862439378,-2.57698887660244,-2.3148200887554626,-2.4391952194382385,-2.5697544410234605,-2.3392823754356784,-3.324507893091607,-3.247577715793111,-3.209147509107343,-3.3576450655656616,-3.127438330529326,-2.9431782591552063,-3.537184248755662,-2.810686658827215,-2.183543459417244,-2.9307405528583517,-1.6295121870074456,-1.6254613465006904,-2.9570021711738548,-2.63258897797967,-2.8096223176669604,-2.6700029146627173,-3.1138835242351033,-2.077640817694864,-1.7765652269818302,-1.7548772620591466,-1.9865420924339838,-2.936273357544034,-1.555551166957348,-1.1377612025289368,-1.4146576054429096,-1.454423180019894
BCC-CSM2-MR,tas_r1i1p1f1_ano,-0.25873410219038356,-0.5448832351473324,-0.6904246009802089,-0.415201480948108,-0.8125768507626989,-0.7423548691653432,0.48827133242442516,0.099709175346649,0.4475249028500248,-0.07582310230151465,-0.19148738494498582,-0.04651792977430038,0.6856084196154989,0.07517124964042214,1.2276754663382432,-0.2117160211893072,-0.7172914231484075,0.07788646111186331,-0.2507414579644002,-0.08542147255724877,-0.4863702721045769,0.43802156183284935,0.05946365780695229,0.12028654243892822,-0.24036193689725288,0.209290554337321,0.48901944336606673,0.8978235090240898,0.06911957254067051,-0.5110452959591626,0.1950085046730775,-1.2551594872941825,0.8888976948830913,0.44418978372557866,0.36527968713175385,-1.0575195438556393,-0.13008562920400848,-0.5652871997623845,-0.8798601898658511,0.440800756254337,0.728471667976318,-0.10232435499551941,-0.31653273982946467,-1.2840898628836797,0.0717230502723026,-0.05218219343955694,-0.23850669546141043,0.3257419274594402,-0.6814127527697476,-0.0054485216383576745,1.265081108924459,-0.22908175768333386,-0.2847843517957363,1.4373138021803922,1.414708794375118,1.0703956656023552,0.5985504530579129,-0.09838447376449255,0.0457382793322763,0.2716975192532838,-0.5999025314315456,-0.29635126772853765,-0.3852286138772896,-0.9335854499537946,-1.4748231028090888,0.09920177409220919,0.44522310902978646,-0.7737863274625328,0.31401034784705695,0.020726365958017447,-0.8595234641533606,-1.6671399739027806,-1.1169205201593235,-1.6937850563151702,-0.44899083722128924,-0.49412517105893583,-0.5551930468921804,-0.2620889399308868,0.3439488984416844,-0.43261504677138074,-1.0155291575757512,-0.6017257029589145,0.003397703201194762,0.4100770096592753,-0.5589960474578574,1.0978074891496545,0.04396234880372862,0.0021881646325831463,-0.3477327747694371,-0.9847835571539055,0.3023465744477633,0.5202867530145451,-0.5072531379444641,-0.7110273317913475,-0.8217231658414705,-0.8601654985129573,-1.087655801617632,-0.7383290983325133,-0.8759020764828671,-0.31834642486610304,-1.4047888554192403,-1.3959490824153127,-0.6587848757040531,-1.130957568791491,-1.2978708707164002,-0.14934575466048852,-0.664361059804338,-1.7966537354482208,-1.9133817903393162,-0.6373826574062996,0.17864172551211088,-0.4883947454372099,-0.6142673431042036,-1.7006520031306385,-2.014874363424445,-1.1108722373500055,-1.3859679118534665,-0.4834101247864091,-1.3782612999913957,-1.872125188599417,-0.8648240523073053,-1.8106546320276182,-1.3108705610335927,-1.6851112334819072,-2.9033000759531493,-2.6391592242443465,-0.7642251443134382,-0.9963583296322126,-2.2107914240578435,-0.8413314283688212,0.05090707404339424,-0.937199819261949,-0.9642020102628247,-0.2658537135729978,-1.101134894528645,-0.3432404045440493,-1.3866555850175335,-1.410733376721684,-1.0116085289519905,0.10315802977485784,-1.3461039051476207,-1.0743587207536072,-1.097055803348051,-1.463029242042751,-0.5059042892426172,-0.6901899595994905,-3.44967829325537,-0.5510373682432977,-1.1251668721216106,-0.3637473730579884,-1.0797927877011249,-1.0051759162560852,-0.6467152550670218,-1.5932135898267221,-1.787397418946366,-1.8522376269151755,-0.5044709841196,-1.1053194809163136,-2.4298375571540496,-2.4333770726244928,-2.0700598928870577,-0.3690156002843376,-0.7942174723823437,-1.7050316270454846,-0.8864705824922027
BCC-CSM2-MR,tas_r2i1p1f1_ano,0.15000896867658836,-0.39120694892619473,0.08862360061406517,0.28354643241781596,0.2495052176898937,-0.06935108407233659,-0.055719793955064024,-0.024519937386370948,0.5455024343238313,0.11033627729108918,0.4523075074319203,0.9504963236557727,0.17565804634142043,0.263672028567527,-0.21222969667530572,0.5720428234062452,-0.36420294122937674,-0.2662186681716713,0.7304466314948809,0.7716555755596562,-0.23626445224752463,-0.35730360212471185,-0.9971053714925477,0.061759498962762664,-0.4222007557767588,-0.845336717350328,-0.1817781364088581,-0.5384459129183408,0.6433844373965099,-0.16424966040917,0.7544281924489938,-0.39753841404605716,-0.12295746930721047,-0.30404119578552213,-0.7247390235026346,-0.3132307858425911,-0.5067262116271101,0.6121322266754549,2.028119532509785,0.6989026508396937,0.16962521084887908,0.5898197016145886,0.5020620161833411,0.17147258809243499,-0.4822667091985,0.6198331774020874,-0.47281052709846727,-0.3023972886063037,0.2603441601379545,1.0293839003469516,0.020730113104329446,0.5838010792538194,-0.8391503992234975,-0.971994219089285,-0.0534089390683421,-0.3789866071221962,-0.6601234191972093,-0.2966258546430972,0.24357765622294766,-1.1644433835386527,-1.1571501858227953,-0.11686766178034845,0.23844857226148802,-0.8987319062497253,-1.2473668275351943,-0.1221932001084329,-0.5091646458719948,-0.9988496189258709,-0.6138121994461084,-0.36854000616540017,0.10820318059583958,0.26754677274217437,-2.15315351931205,-0.36739481855654643,-0.5440904796676732,-0.4829384067988911,-0.4155917364891124,-1.1669824334035017,-0.39493633419615276,-0.025007018100899447,0.785370161988095,-0.1835616001125481,-0.8182536054821532,-0.2970905034008698,-0.2630979661238408,-0.07823315605244045,1.1581639153202719,0.17716566420775698,0.19206581192160002,-0.4708992126259592,0.5090820426015045,0.9879377869395795,0.6434484302690261,-0.9278339731714893,-0.39766565405572774,-0.03145450153418599,-0.1441877197166382,0.751747210923984,-0.06048400842385266,-0.40483496299623795,-0.015808161504822248,-0.7295703232662616,0.11696676488273365,0.49768993731850214,-1.0907273770034807,1.3489277886663538,-0.5863235554993586,-1.4093122135401548,-0.5237661365171215,-1.405146830433293,0.07604998876605659,-0.9398643632717535,-1.465930722788976,-0.8473604471479207,0.45474686695119476,-0.6326987271749013,-0.8300880221739334,-1.2613079264394722,-1.8501014678375927,-0.3789570369840412,-0.7697337659348225,-1.312504211420094,-1.721769001943478,-1.1043766107035549,-0.8761661065845077,-1.5439729962082387,-0.1758657043458043,-1.056675229075709,-2.4189090642907183,-0.6600351264036562,-1.1098763579192188,-0.6852940846257414,-1.3038020076494499,-1.2812185162283831,-1.5300331821213011,-1.66621695068868,-1.534280229520435,-1.3125998609281808,-0.7247503491516488,-0.6592558045434965,-2.2081475282471823,-0.9899340727545838,-1.4270163729973477,-0.26429256933119877,-1.48701248680014,-2.996753719770781,-1.645409025929981,-1.2934162917736702,-1.380263149765056,-1.067373685073796,-1.9602448247000286,-0.5559324707269456,-1.4950371508937335,-1.8017837372538577,-1.347517067081344,-1.086886521559107,-0.2060103205248365,-1.9727713486720029,-0.5061762543136877,-0.8866214509139825,-0.7698688529157421,-1.208703653720771,-1.8405886625704977,-1.2533181173684802,-1.973573505388917
BCC-CSM2-MR,tas_r3i1p1f1_ano,0.3981603407756344,-0.15994452028999565,-0.4315061344377263,-0.2565557924664062,-0.8189263172314868,-0.6441216305505177,0.8000942486421165,-0.48000568256975035,0.5644262306068893,-0.7030165104134709,1.0740516480783218,1.4469148820219377,-0.088597717392865,-1.269101786671434,1.3774432442355156,-0.14029991654433524,0.047426314563883853,0.5586448031675868,0.15400440589538175,0.4691160084647928,1.3064572951742626,0.10977808227563726,-0.5880144178736065,0.313239747265863,-0.46172456744216506,0.3970521393823488,-0.7778181648360672,-0.03452806270489691,-0.4565148061426925,-0.6609026147891064,0.07866183664380941,0.6774802322004977,0.10914998302958734,0.6817913488461343,-0.3231743574922646,0.67323626226907,-0.28460236589487137,0.8655051352365779,0.2229057452619553,-0.47272091823010726,-0.11835045733818214,1.351880373614603,0.19204733129583698,-0.5862185617368242,-0.2841496687858505,-0.21970422266269368,-0.39229546031537793,-0.9073931239683335,-0.4829860341780728,-0.043823431363386144,-0.16472109681545002,-0.26329232569238203,-0.3130606019161888,-0.5092310282615191,-0.752749923876782,-0.049619523570806644,1.5016592536080902,-0.4600980974357942,0.6917827856332892,-0.23194947538535016,-0.20908270183931393,-0.06717758490760346,0.82297761500217,-0.6089833111643396,-0.081789244146093,0.3010310016840352,0.595969297939236,-1.1207599871726,0.34749637876326406,-0.7444210656655948,-1.238942237722741,-0.7521370354082868,-0.2344084126916766,-0.2964148789719559,-1.0756350346003738,0.17885298995043514,-0.3192555828875753,-0.5590410120508393,-0.6413181313567563,-0.9889626948177007,0.20405674641070226,0.03517646241373544,0.12988501578312392,-0.27477059218297223,-0.7521349603980076,-0.16053160589084206,-0.4776385401084364,-0.1255408844419056,-2.1596519162595262,-0.8930478534583565,0.6954247730072105,-0.7691461557034098,0.4572339110105337,-0.29914643797831386,-1.3383916400794744,-0.35077362410565827,-0.9714499927236758,-0.3096128144569733,-0.671759189504056,-1.4596568617689614,-0.6682913586599765,-0.8729222354421307,-0.0649598847201856,-1.9833290600290292,-0.774604657933476,-1.9952725454594435,-0.5476116726745186,-1.9512945199174558,-0.4488522512381573,-1.7696943925897255,-0.9799270399417574,-0.39129045111579364,0.22144233138376435,-0.7403170182305007,-0.2638182238419361,-1.5567933780894958,0.6050657481478146,-0.6452185677708807,-0.6464859490295349,-1.3876121740503922,-1.1812694089684355,-0.9983067826515308,-0.6464789273320931,-2.0795751266472955,-1.4921519001982693,-0.4285460849893039,-1.0796396142962206,-1.1055625903452844,-0.585587758702424,-1.268063816339494,-2.273688108600694,-2.34353960143911,-0.5561287470122781,-2.0306016496572585,-1.6427517239769795,-0.6691906410969852,-2.209535015254183,-1.3586346691805042,-0.958242685294834,-0.29777383526354323,-1.0002198301108478,-0.14479873463940166,-1.0784391021147919,-0.4392823875256981,-0.972239706613514,-1.2913260059727776,-1.3842794338059847,-2.0071640901816,-0.651311216811185,-0.17568388096169338,-0.7579880697281254,-0.79492797395379,-0.4528029663436632,-0.6868121807934556,-1.8275899326184086,-1.104575312895558,-0.5198781951352495,-0.17753918783549183,-0.33646768281741535,0.08424307305911098,-0.8320718183004677,-1.728653579137226,-0.8868514346855935,-0.7283707016936843,-1.08378205415745
CESM2,tas_r1i1p1f1_ano,-0.630350877850907,-1.4903352313135931,-1.4589213423052636,-1.2638333089028908,1.5316784889268542,0.5130112564220014,0.32033085814617546,0.0559320716188257,0.5788889007868702,0.5391902671654624,-0.33246983550140446,0.12196251658937783,0.7787252441039721,1.9177279729594832,0.3267968835894165,-0.11857125730054224,0.19328781479449356,0.05862467214954133,0.4216542866205119,0.32915363948799975,0.8099660145989918,1.4461426248940814,0.4581773755022672,0.3612618899008906,1.1001648121040262,-0.2683658332075444,-0.27010041842381755,0.038560365266371396,0.9912066177871243,-0.23724205820763536,0.9683881568276369,1.5932267415745665,0.7854684133294516,-0.41849389618432353,-0.6576477893342476,-0.8639837741029979,-0.9780129681717277,0.731386274948244,0.8251442359174783,1.0338825909698863,0.9849909407840451,0.7227543645400689,0.6685385460062176,0.5471802788537417,-0.6355496690868191,-0.276610648394587,0.10316259456836215,-1.6881942989452479,0.48620810992965136,0.3808566636325816,-0.8448508449106311,0.6778713361348084,0.2380065272419137,1.3983788637180652,0.4890366580014852,0.8475573208650217,-0.16941450457518706,0.09233886486447437,-0.1905723931306762,1.2538867471772837,1.496136957047659,-0.2222523532494309,-0.09963025238512717,1.0606699024078992,0.5619103305068921,0.33259909478132843,1.1139757967719186,0.2030542142034337,-0.09174649145955732,0.7814283804057147,1.340876591889932,0.29041252425442954,-0.021499150980074107,0.5702201119258811,-0.2761454979657975,-0.5186845449740064,-0.044628192687904,-0.3643138338603129,0.2709625162938019,1.0300777594245578,0.4076989540234368,0.10969107211527328,-0.13299569608106956,0.4188399528297127,-0.6284241840351862,0.21774418140889615,-2.3548696564731615,-0.19277687935838,-0.7383505930037779,0.04304316474517306,-0.8735561410319864,-0.09509533123665134,0.1449155080673061,0.2540508503171591,0.11094994716876662,1.510569468969234,0.7970903545627819,-0.6831613796642493,-0.5341249647786256,0.9629767467902108,0.4069507020764677,-0.21921562547772067,0.3827501308424383,-0.2117630980549751,-0.6860973425059746,0.29580261893010407,0.9966780419460178,1.0627026044792003,1.5600911587737656,1.022479790025583,1.0412314284425515,0.48855929739884457,1.1246038823656899,0.06320872159131387,0.783205268435417,0.8699600216636861,0.8343392121691898,0.909662508787376,-0.7384776021590661,0.008023401097162604,-0.2805222868367146,-1.6337256978422812,-0.4878620426648042,-0.4328064350750668,0.8239982090860881,1.3233474006285393,-0.6747009700917103,-0.7906014141554187,-1.5481329376723179,-1.3298092532005268,-1.695590559311282,-0.8759182537951059,-1.1379051984943496,-0.5855414414573483,-2.234771646291649,-1.424342454221673,-0.908169149032234,-0.9998873649366304,0.6517817632315207,-0.45712399348555427,0.30517368073316,0.9937535766424314,-1.1534898251033994,0.11033220916263997,0.5127816266288775,0.5658639683839657,1.5269193430514283,1.4494460580142567,-0.046969112103412806,0.23331428432795048,0.40940114153344825,0.310818884110096,0.9100695750972462,0.9976220032047161,0.8620692869943146,0.5875437131856257,1.2548851766387468,2.236144912245513,2.3702719622756625,0.7472687544232831,-0.33058293745161815,-0.22253173581040697,1.682817843722495,0.5837211000010621,1.005061622115239
CESM2,tas_r3i1p1f1_ano,-0.5618913598227934,0.17512087171700744,1.2820826498764695,1.684757442639773,0.5143214613725882,0.9610553465278506,0.06834841495241044,0.5287913335558604,0.643855013617632,2.7443270203393975,0.9572603644878674,0.04142613443357226,0.8249525897593387,1.1110829235001205,1.550730454458177,0.5024630781286976,-0.4658362039103448,0.6995212979485119,-0.8104022934394317,0.2946035111449091,0.6860481449256848,0.35606544460219847,0.3037350953953179,0.8167584038924752,1.0311903423653261,0.20334720010100296,0.34723987594559924,1.0661849858923533,-0.532912763305054,0.0905553353374874,0.7327288516214149,0.7437482122335459,-0.24649305086815704,-0.526280786232128,-1.0503885602428282,-0.20997667444119802,1.068435506639025,1.1966268145762664,0.3607631606109174,-0.20795196978888597,1.027324449197211,1.4610140071741278,0.013395998932056941,-0.3358450631967765,0.103896378069369,0.6358516875461925,0.3551489379249231,0.616358293092338,0.9140196515636344,0.34372241048963276,0.3499024271677553,0.7612475918971474,0.6433712819509457,-0.9107970126478201,-0.025967876045557867,0.8387199607688931,1.6161425205349036,-0.00016977222642055911,-0.37467018907908667,-0.6299886213605991,0.45228325442357115,0.015380263581703251,0.8688473137261354,1.2761081216178023,0.6801705619828939,0.4478830803414112,-0.6847432985083012,0.29803406782342506,0.6541131941414708,-0.011255355098074005,0.5174280600244968,0.20694716151428175,0.690874189212138,-0.04313431877653289,0.9666187412282761,0.2354656388439246,-0.053266264504640524,-0.23368438603322683,1.3364083169575418,1.4275797268155805,1.0679569821643176,0.7177025385697893,1.7875552001896466,-0.1561926606535286,0.05874859315063835,-0.6578886436579512,0.3394758404963124,0.8672813343216063,-0.6102666812344845,1.356735406305007,0.14386967045791846,0.868484839099113,0.8816927772614253,-0.4153940435297793,-1.0562597137479728,-0.8994705588974945,0.6310322081659399,0.5423110102859725,-0.28215002186545146,-0.5294990050371146,-0.15255174696505494,0.6437048147658414,0.296792711435652,1.2908647462190979,1.370800278319013,0.26320788573349807,0.4208625180036297,0.2016417289338926,-0.17096502691730253,0.9262675364194372,1.2651837133510067,1.2657235033998422,2.552654838038317,-0.2667638445597724,-0.2781383982643183,0.2005834032122641,0.43187841638090757,1.187066571760687,0.5665902789964554,0.7799816624537514,0.7686830766512536,-0.13767531745286526,0.3234208472261357,0.145697761605776,0.755315528272745,1.3964499987087753,0.6560516960987007,1.3811133430312659,0.9153633624658778,-0.15594255054491396,0.9835864216106198,0.43072367355528934,-0.009223720836358574,0.626945650038872,0.28492595884630495,0.5408490016344262,-0.39594447744829747,1.2522864527095585,1.208269005377776,1.059595536836115,0.7155116446334195,0.12628491430659478,-0.11431985001016859,-0.017908322591206442,-0.44839186534432696,-0.0066921870503695,0.12089897243361655,0.3505174016349361,-0.9135604769754528,0.40599016802591087,0.35556540628833916,1.6054925461375773,1.186277430281587,2.7094908307382757,0.8216584319842006,1.3697303671810195,0.46112518482524384,1.559421568444056,0.9693892623733221,0.8732107832962863,0.5603816647576151,2.2304110729687667,0.5650334672964813,-0.4747084568555577,0.14023580758353899
